-0.133607	-0.133607	-0.133607	-0.133607	-0.133607	-0.133607	-0.133607	-0.133607	-0.133607	-0.133607
-0.103005	-0.103005	-0.103005	-0.103005	-0.103005	-0.103005	-0.103005	-0.103005	-0.103005	-0.103005
-0.072403	-0.072403	-0.072403	-0.072403	-0.072403	-0.072403	-0.072403	-0.072403	-0.072403	-0.072403
-0.041801	-0.041801	-0.041801	-0.041801	-0.041801	-0.041801	-0.041801	-0.041801	-0.041801	-0.041801
-0.011199	-0.011199	-0.011199	-0.011199	-0.011199	-0.011199	-0.011199	-0.011199	-0.011199	-0.011199
0.019403	0.019403	0.019403	0.019403	0.019403	0.019403	0.019403	0.019403	0.019403	0.019403
0.050005	0.050005	0.050005	0.050005	0.050005	0.050005	0.050005	0.050005	0.050005	0.050005
0.080607	0.080607	0.080607	0.080607	0.080607	0.080607	0.080607	0.080607	0.080607	0.080607
0.111209	0.111209	0.111209	0.111209	0.111209	0.111209	0.111209	0.111209	0.111209	0.111209
0.141811	0.141811	0.141811	0.141811	0.141811	0.141811	0.141811	0.141811	0.141811	0.141811
