0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
0.000000	0.448799	0.897598	1.346397	1.795196	2.243995	2.692794	3.141593	3.590392	4.039191	4.487990	4.936788	5.385587	5.834386	6.283185
