
-18.649,16.824,0.57665,0.9554,0.29456
16.824,-26.51,6.6193,2.0905,0.96188
0.57665,6.6193,-8.701,0.90013,0.59794
0.9554,2.0905,0.90013,-4.896,1.2783
0.29456,0.96188,0.59794,1.2783,-3.0362
