IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 12:05,19029.599609375,2562.92993164063,4331.0498046875,1724.75,20008,9882.8798828125,4964.77001953125,1702.61999511719,64206.59765625,E,Y,N
08/11/2021 12:05,19031.580078125,2562.41723632813,4340.34326171875,1726.04553222656,20011.232421875,9889.5654296875,4963.7587890625,1704.81848144531,64229.76171875,A6,N,N
08/11/2021 12:10,19103.3828125,2575.52978515625,4352.158203125,1734.37817382813,20122.251953125,9942.5849609375,4984.791015625,1715.1533203125,64530.23046875,A6,N,N
08/11/2021 12:10,19099.80078125,2575.53002929688,4335.2900390625,1731.17004394531,20110,9938.509765625,4986.919921875,1710.5400390625,64487.7578125,E,Y,N
08/11/2021 12:15,19170.400390625,2585.10009765625,4338.33984375,1740.71997070312,20220.099609375,9989.599609375,5013.47021484375,1719.2900390625,64777.015625,E,Y,N
08/11/2021 12:15,19174.158203125,2588.513671875,4363.46044921875,1742.70397949219,20232.029296875,9994.6357421875,5005.66796875,1725.23364257813,64826.40625,A6,N,N
08/11/2021 12:20,19242.099609375,2594.90991210938,4341.5400390625,1749.76000976562,20330.400390625,10039.5,5040.669921875,1727.10998535156,65065.9921875,E,Y,N
08/11/2021 12:20,19243.90234375,2601.369140625,4374.24951171875,1751.02282714844,20340.564453125,10045.716796875,5026.388671875,1735.05944824219,65118.27734375,A6,N,N
08/11/2021 12:25,19312.619140625,2614.09619140625,4384.525390625,1759.33483886719,20447.85546875,10095.830078125,5046.95361328125,1744.63061523438,65405.83984375,A6,N,N
08/11/2021 12:25,19313.30078125,2604.11010742188,4346.080078125,1757.38000488281,20434.599609375,10090,5066.2099609375,1734.46997070312,65346.1484375,E,Y,N
08/11/2021 12:30,19383.30078125,2614.15991210938,4352.39990234375,1764.13000488281,20532.19921875,10139.7001953125,5089.68994140625,1742.32995605469,65617.9140625,E,Y,N
