IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 18:05,17787.19921875,2709.38989257813,4412.169921875,1985.07995605469,23638.400390625,12079.599609375,5594.14013671875,1966.06005859375,70172.046875,E,Y,N
08/11/2021 18:05,17831.732421875,2725.92944335938,4419.64794921875,1984.08569335938,23656.978515625,12096.1025390625,5608.39794921875,1969.56298828125,70292.4375,A6,N,N
08/11/2021 18:10,17784.150390625,2730.068359375,4422.5224609375,1979.21350097656,23611.599609375,12087.8466796875,5599.49609375,1967.78063964844,70182.6796875,A6,N,N
08/11/2021 18:10,17693.69921875,2698.96997070312,4407.0400390625,1977.81994628906,23578.30078125,12056,5571.509765625,1966.18005371094,69949.5234375,E,Y,N
08/11/2021 18:15,17613.30078125,2690.02001953125,4403.4599609375,1976.94995117187,23518.30078125,12031.7998046875,5553.2998046875,1964.34997558594,69751.484375,E,Y,N
08/11/2021 18:15,17737.294921875,2733.26293945312,4425.2265625,1973.92565917969,23563.205078125,12077.0283203125,5589.96142578125,1965.81750488281,70065.7265625,A6,N,N
08/11/2021 18:20,17691.1640625,2735.51342773438,4427.7607421875,1968.22241210937,23511.796875,12063.646484375,5579.79248046875,1963.67370605469,69941.5625,A6,N,N
08/11/2021 18:20,17557.400390625,2677.47998046875,4399.81005859375,1974.34997558594,23471.900390625,12012.2001953125,5541.81005859375,1964.7900390625,69599.7421875,E,Y,N
08/11/2021 18:25,17513.19921875,2663.5400390625,4395.22021484375,1971.76000976563,23443.900390625,12002.099609375,5533.72998046875,1963.71997070313,69487.1640625,E,Y,N
08/11/2021 18:25,17645.759765625,2736.81958007813,4430.125,1962.10363769531,23457.375,12047.703125,5568.990234375,1961.34924316406,69810.2265625,A6,N,N
08/11/2021 18:30,17469.80078125,2660.78002929688,4390.81005859375,1968.75,23412.099609375,11988.400390625,5524.990234375,1960.7099609375,69376.34375,E,Y,N
08/11/2021 18:30,17601.08203125,2737.181640625,4432.318359375,1955.5693359375,23399.939453125,12029.1962890625,5557.5546875,1958.84399414063,69671.6875,A6,N,N
08/11/2021 18:35,17423.099609375,2654.830078125,4383.60009765625,1964.80004882813,23368.19921875,11962.400390625,5513.47998046875,1957.15002441406,69227.5546875,E,Y,N
08/11/2021 18:35,17557.126953125,2736.59936523438,4434.341796875,1948.61962890625,23339.490234375,12008.1259765625,5545.48583984375,1956.15795898437,69525.9453125,A6,N,N
08/11/2021 18:40,17375.80078125,2647.1201171875,4377.77001953125,1959.08996582031,23315.30078125,11933.2998046875,5498.669921875,1959.39001464844,69066.4453125,E,Y,N
08/11/2021 18:40,17513.900390625,2735.07275390625,4436.1953125,1941.25439453125,23276.02734375,11984.494140625,5532.78271484375,1953.29125976562,69373.015625,A6,N,N
08/11/2021 18:45,17471.3984375,2732.60205078125,4437.87841796875,1933.47351074219,23209.548828125,11958.298828125,5519.44677734375,1950.24377441406,69212.8828125,A6,N,N
08/11/2021 18:45,17331.19921875,2635.52001953125,4372.16015625,1951.84997558594,23263,11912.5,5482.72998046875,1966.94995117188,68915.90625,E,Y,N
08/11/2021 18:50,17288.400390625,2622.5,4366.080078125,1943.14001464844,23210.5,11896.400390625,5466.080078125,1975.06994628906,68768.171875,E,Y,N
08/11/2021 18:50,17429.62109375,2729.18701171875,4439.39111328125,1925.27722167969,23140.05859375,11929.541015625,5505.47705078125,1947.015625,69045.5703125,A6,N,N
08/11/2021 18:55,17388.5703125,2724.82788085937,4440.73388671875,1916.66552734375,23067.552734375,11898.220703125,5490.8740234375,1943.60668945313,68871.0546875,A6,N,N
08/11/2021 18:55,17242,2608.23999023438,4358.56005859375,1935.07995605469,23151.69921875,11873.5,5448.5,1979.94995117188,68597.53125,E,Y,N
08/11/2021 19:00,17348.24609375,2719.5244140625,4441.90625,1907.63818359375,22992.033203125,11864.3369140625,5475.63720703125,1940.01708984375,68689.3359375,A6,N,N
08/11/2021 19:00,17184.19921875,2601.98999023438,4350.4501953125,1928.06994628906,23077.80078125,11841.400390625,5427.7099609375,1981.89001464844,68393.515625,E,Y,N
08/11/2021 19:05,17308.646484375,2713.27661132812,4442.908203125,1898.19543457031,22913.501953125,11827.8916015625,5459.7666015625,1936.24670410156,68500.4375,A6,N,N
08/11/2021 19:05,17113.400390625,2593.75,4343.6298828125,1920.33996582031,22985.900390625,11805.7998046875,5405.490234375,1984.2900390625,68152.6015625,E,Y,N
08/11/2021 19:10,17041.5,2578.72998046875,4336.16015625,1910,22885.69921875,11767.900390625,5383.3701171875,1985.38000488281,67888.7421875,E,Y,N
08/11/2021 19:10,17269.771484375,2706.08471679687,4443.740234375,1888.33715820313,22831.955078125,11788.8828125,5443.26318359375,1932.29553222656,68304.3359375,A6,N,N
08/11/2021 19:15,17231.625,2697.94848632813,4444.40185546875,1878.06335449219,22747.39453125,11747.310546875,5426.1259765625,1928.16369628906,68101.03125,A6,N,N
08/11/2021 19:15,16975.19921875,2560.63989257812,4327.60009765625,1900.63000488281,22789.69921875,11726.5,5362.52001953125,1985.38000488281,67628.171875,E,Y,N
08/11/2021 19:20,17194.201171875,2688.8681640625,4444.8935546875,1867.3740234375,22659.8203125,11703.1767578125,5408.35498046875,1923.85119628906,67890.5390625,A6,N,N
08/11/2021 19:20,16912.5,2545.09008789062,4316.240234375,1893.43005371094,22702.5,11684.400390625,5341.8798828125,1983.56005859375,67379.59375,E,Y,N
08/11/2021 19:25,16850.900390625,2529.169921875,4304.3701171875,1888.10998535156,22620.69921875,11645.7001953125,5321.10986328125,1980.68994140625,67140.75,E,Y,N
08/11/2021 19:25,17157.50390625,2678.84350585938,4445.21484375,1856.26916503906,22569.232421875,11656.4794921875,5389.95068359375,1919.35791015625,67672.8515625,A6,N,N
08/11/2021 19:30,16793.5,2512.38989257813,4294.39013671875,1882.5400390625,22540.30078125,11602.599609375,5299,1975.30004882813,66900.015625,E,Y,N
08/11/2021 19:30,17121.533203125,2667.87451171875,4445.36572265625,1844.74890136719,22475.62890625,11607.2197265625,5370.9130859375,1914.68383789062,67447.96875,A6,N,N
08/11/2021 19:35,17086.287109375,2655.96142578125,4445.3466796875,1832.81311035156,22379.013671875,11555.3974609375,5351.24169921875,1909.8291015625,67215.890625,A6,N,N
08/11/2021 19:35,16740.5,2503.4599609375,4288.33984375,1876.56994628906,22458.30078125,11555.5,5276.35009765625,1969.32995605469,66668.3515625,E,Y,N
08/11/2021 19:40,17051.767578125,2643.10400390625,4445.1572265625,1820.46179199219,22279.3828125,11501.0126953125,5330.9365234375,1904.79357910156,66976.6171875,A6,N,N
08/11/2021 19:40,16689.5,2497.86010742188,4281.3798828125,1868.76000976563,22369.900390625,11517,5254.7099609375,1964.25,66443.359375,E,Y,N
08/11/2021 19:45,16641.599609375,2488.46997070312,4272.419921875,1860.76000976562,22272.900390625,11484.599609375,5234.27978515625,1959.31994628906,66214.3515625,E,Y,N
08/11/2021 19:45,17017.97265625,2629.30224609375,4444.7978515625,1807.69494628906,22176.740234375,11444.064453125,5309.99853515625,1899.57739257813,66730.1484375,A6,N,N
