IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 05:05,13393.13671875,1622.56823730469,4005.65087890625,1273.47790527344,13621.11328125,6792.28125,3263.47119140625,1311.86486816406,45283.5625,A6,N,N
08/11/2021 05:05,13391.900390625,1619.08996582031,4007.47998046875,1275.77001953125,13621.7998046875,6826.3798828125,3265.77001953125,1312.56994628906,45320.7578125,E,Y,N
08/11/2021 05:10,13441.5,1612.39001464844,4007.05004882812,1280.77001953125,13672.2998046875,6864.7001953125,3278.93994140625,1316.81994628906,45474.46875,E,Y,N
08/11/2021 05:10,13431.931640625,1631.61376953125,4003.96337890625,1275.1650390625,13661.2734375,6789.0390625,3270.28857421875,1312.08239746094,45375.35546875,A6,N,N
08/11/2021 05:15,13469.2421875,1640.49084472656,4002.46142578125,1276.939453125,13700.994140625,6785.85009765625,3277.15014648438,1311.98522949219,45465.11328125,A6,N,N
08/11/2021 05:15,13493.900390625,1617.26000976563,4007.25,1284.61999511719,13724.7001953125,6894.77001953125,3292,1318.7900390625,45633.2890625,E,Y,N
08/11/2021 05:20,13529.5,1627.02001953125,4007.60009765625,1285.97998046875,13764.2998046875,6918.56005859375,3300.03002929688,1319.73999023438,45752.7265625,E,Y,N
08/11/2021 05:20,13505.06640625,1649.19958496094,4001.14477539063,1278.80126953125,13740.2744140625,6782.71337890625,3284.05590820312,1311.57348632813,45552.828125,A6,N,N
08/11/2021 05:25,13551.099609375,1638.69995117187,4007.84008789063,1285.35998535156,13795.2001953125,6937.240234375,3304.81005859375,1319.90002441406,45840.14453125,E,Y,N
08/11/2021 05:25,13539.4052734375,1657.73999023437,4000.01342773438,1280.75036621094,13779.1142578125,6779.62890625,3291.00537109375,1310.84704589844,45638.50390625,A6,N,N
08/11/2021 05:30,13572.2587890625,1666.11193847656,3999.0673828125,1282.78674316406,13817.513671875,6776.59765625,3297.9990234375,1309.80603027344,45722.140625,A6,N,N
08/11/2021 05:30,13571.2001953125,1646.23999023438,4008.53002929688,1285.25,13826.5,6957.68017578125,3309.30004882812,1319.82995605469,45924.52734375,E,Y,N
08/11/2021 05:35,13599,1643.72998046875,4009.63989257813,1287.9599609375,13864.2998046875,6980.6201171875,3315.09008789062,1320.23999023437,46020.58203125,E,Y,N
08/11/2021 05:35,13603.6259765625,1674.31555175781,3998.30688476562,1284.91040039063,13855.4736328125,6773.61865234375,3305.03662109375,1308.45031738281,45803.734375,A6,N,N
08/11/2021 05:40,13633.5078125,1682.35070800781,3997.73193359375,1287.12145996094,13892.994140625,6770.69189453125,3312.11840820312,1306.78002929687,45883.29296875,A6,N,N
08/11/2021 05:40,13634.5,1639.44995117187,4010.48999023438,1292.01000976563,13902.2001953125,7006.580078125,3321.75,1322.2099609375,46129.1875,E,Y,N
08/11/2021 05:45,13661.9052734375,1690.21740722656,3997.34204101563,1289.41979980469,13930.07421875,6767.818359375,3319.24389648438,1304.79504394531,45960.8203125,A6,N,N
08/11/2021 05:45,13667.099609375,1636.58996582031,4010.85009765625,1295.56994628906,13935.5,7024.7998046875,3327.75,1323.18005371094,46221.33984375,E,Y,N
08/11/2021 05:50,13688.81640625,1697.91589355469,3997.1376953125,1291.80541992187,13966.7138671875,6764.9970703125,3326.41357421875,1302.49548339844,46036.296875,A6,N,N
08/11/2021 05:50,13691.400390625,1643.90002441406,4011.31005859375,1298.28002929688,13968.7998046875,7036.2099609375,3332.35009765625,1321.41003417969,46303.6640625,E,Y,N
08/11/2021 05:55,13712.099609375,1656.81994628906,4012.44995117188,1300.17004394531,14003.7998046875,7049.06982421875,3337.0400390625,1321.46997070313,46392.91796875,E,Y,N
08/11/2021 05:55,13714.2412109375,1705.44580078125,3997.11865234375,1294.2783203125,14002.9140625,6762.228515625,3333.62744140625,1299.88134765625,46109.73828125,A6,N,N
