IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 19:05,17620.923828125,2638.13989257813,4440.2548828125,1850.70751953125,22857.609375,11822.369140625,5413.32421875,1933.42041015625,68576.75,A6,N,N
08/11/2021 19:05,17611.099609375,2650.43994140625,4430.759765625,1853.02001953125,22871.5,11840.5,5412.56982421875,1940.56994628906,68610.4609375,E,Y,N
08/11/2021 19:10,17558.46875,2627.802734375,4442.162109375,1838.42248535156,22754.923828125,11767.0498046875,5392.87548828125,1927.68933105469,68309.3984375,A6,N,N
08/11/2021 19:10,17539.099609375,2633.3798828125,4421.6201171875,1844.08996582031,22764.5,11805.900390625,5388.830078125,1939.73999023438,68337.1640625,E,Y,N
08/11/2021 19:15,17471.099609375,2619.68994140625,4414.06005859375,1834.66003417969,22670.400390625,11763.599609375,5368.43994140625,1937.60998535156,68079.5546875,E,Y,N
08/11/2021 19:15,17496.76171875,2617.654296875,4443.7392578125,1826.47534179688,22654.73046875,11712.623046875,5373.02978515625,1922.08068847656,68047.09375,A6,N,N
08/11/2021 19:20,17407.19921875,2603.3701171875,4402.740234375,1827.81994628906,22584.80078125,11721.400390625,5347.89013671875,1934.80004882813,67830.015625,E,Y,N
08/11/2021 19:20,17435.80078125,2607.6943359375,4444.98681640625,1814.86633300781,22557.02734375,11659.0908203125,5353.78759765625,1916.59460449219,67789.84375,A6,N,N
08/11/2021 19:25,17345.400390625,2586.69995117187,4389.77001953125,1821.7099609375,22506.900390625,11682.900390625,5327.22998046875,1931.30004882813,67591.8984375,E,Y,N
08/11/2021 19:25,17375.587890625,2597.9228515625,4445.904296875,1803.59521484375,22461.81640625,11606.4521484375,5335.1484375,1911.23095703125,67537.6640625,A6,N,N
08/11/2021 19:30,17287.69921875,2569.32006835938,4378.77001953125,1814.90002441406,22429.80078125,11640.099609375,5305.27001953125,1926.09997558594,67351.9609375,E,Y,N
08/11/2021 19:30,17316.12109375,2588.33984375,4446.49169921875,1792.662109375,22369.09765625,11554.70703125,5317.11279296875,1905.98974609375,67290.5234375,A6,N,N
08/11/2021 19:35,17234.400390625,2560.330078125,4372.56982421875,1807.91003417969,22349.599609375,11593.2001953125,5282.68994140625,1919.9599609375,67120.6640625,E,Y,N
08/11/2021 19:35,17257.404296875,2578.94555664063,4446.7490234375,1782.06689453125,22278.87109375,11503.8564453125,5299.68017578125,1900.87109375,67048.4375,A6,N,N
08/11/2021 19:40,17199.431640625,2569.73974609375,4446.6767578125,1771.80969238281,22191.134765625,11453.8984375,5282.8505859375,1895.87487792969,66811.4140625,A6,N,N
08/11/2021 19:40,17183.400390625,2555.0400390625,4365.419921875,1800.28002929688,22260.69921875,11554.7001953125,5261.1298828125,1914.80004882813,66895.46875,E,Y,N
08/11/2021 19:45,17135.69921875,2545.51000976562,4356.4599609375,1792.2099609375,22163.599609375,11522.5,5240.89013671875,1909.9599609375,66666.828125,E,Y,N
08/11/2021 19:45,17142.208984375,2560.72241210938,4446.27490234375,1761.89038085937,22105.892578125,11404.833984375,5266.62451171875,1891.00109863281,66579.453125,A6,N,N
08/11/2021 19:50,17091.599609375,2530.80004882813,4346.93017578125,1783.16003417969,22065.099609375,11486.7001953125,5222.0400390625,1904.11999511719,66430.4453125,E,Y,N
08/11/2021 19:50,17085.732421875,2551.89379882813,4445.54248046875,1752.30908203125,22023.140625,11356.6630859375,5251.001953125,1886.24987792969,66352.53125,A6,N,N
08/11/2021 19:55,17049,2518.65991210937,4337.740234375,1773,21966.19921875,11444.2001953125,5202.7900390625,1898.26000976562,66189.8515625,E,Y,N
08/11/2021 19:55,17030.001953125,2543.25366210937,4444.48046875,1743.06579589844,21942.87890625,11309.38671875,5235.982421875,1881.62109375,66130.671875,A6,N,N
08/11/2021 20:00,17005.80078125,2513.67993164063,4328.27978515625,1764.73999023438,21865.30078125,11405.7001953125,5183.35009765625,1890.9599609375,65957.8125,E,Y,N
08/11/2021 20:00,16975.021484375,2534.80200195313,4443.0888671875,1734.16040039063,21865.111328125,11263.0029296875,5221.56591796875,1877.11474609375,65913.875,A6,N,N
08/11/2021 20:05,16963,2514.98999023438,4321.68994140625,1758.53002929687,21766.599609375,11371.099609375,5163.66015625,1881.93994140625,65741.5078125,E,Y,N
08/11/2021 20:05,16920.787109375,2526.5390625,4441.3671875,1725.59301757813,21789.833984375,11217.513671875,5207.7529296875,1872.73095703125,65702.1171875,A6,N,N
08/11/2021 20:10,16931.5,2518.19995117188,4317.0400390625,1752.14001464844,21679.099609375,11339.2001953125,5147.89990234375,1871.91003417969,65556.984375,E,Y,N
08/11/2021 20:10,16867.298828125,2518.46459960937,4439.3154296875,1717.36364746094,21717.048828125,11172.9169921875,5194.54296875,1868.46960449219,65495.421875,A6,N,N
08/11/2021 20:15,16918,2518.75,4312.759765625,1744.60998535156,21605.599609375,11306.400390625,5136.52001953125,1863.94995117187,65406.5859375,E,Y,N
08/11/2021 20:15,16814.560546875,2510.57861328125,4436.93359375,1709.47216796875,21646.755859375,11129.21484375,5181.9365234375,1864.33068847656,65293.78515625,A6,N,N
08/11/2021 20:20,16762.568359375,2502.88134765625,4434.22216796875,1701.91870117187,21578.955078125,11086.40625,5169.93310546875,1860.31433105469,65097.19921875,A6,N,N
08/11/2021 20:20,16921,2508.27001953125,4310.72021484375,1739.2900390625,21546.30078125,11279.2998046875,5128.759765625,1857.38000488281,65291.01953125,E,Y,N
08/11/2021 20:25,16711.322265625,2495.37231445312,4431.18115234375,1694.70324707031,21513.64453125,11044.4912109375,5158.533203125,1856.42041015625,64905.671875,A6,N,N
08/11/2021 20:25,16924.19921875,2496.88989257813,4309.02001953125,1734.30004882813,21504.5,11262,5124.77001953125,1852.41003417969,65208.08984375,E,Y,N
08/11/2021 20:30,16660.82421875,2488.05224609375,4427.8095703125,1687.82568359375,21450.828125,11003.46875,5147.736328125,1852.64892578125,64719.1953125,A6,N,N
08/11/2021 20:30,16918.80078125,2494,4305.35986328125,1728.72998046875,21474,11249.2998046875,5124.0400390625,1848.88000488281,65143.109375,E,Y,N
08/11/2021 20:35,16898.69921875,2494.93994140625,4298.0498046875,1724.07995605469,21446.80078125,11236.2998046875,5125.919921875,1846.25,65071.0390625,E,Y,N
08/11/2021 20:35,16611.07421875,2480.92041015625,4424.1083984375,1681.28601074219,21390.501953125,10963.3408203125,5137.54248046875,1849,64537.7734375,A6,N,N
08/11/2021 20:40,16562.0703125,2473.97729492188,4420.07763671875,1675.08447265625,21332.666015625,10924.1064453125,5127.9521484375,1845.47351074219,64361.40625,A6,N,N
08/11/2021 20:40,16869.80078125,2490.51000976563,4293.02978515625,1722.06005859375,21411.900390625,11226.7998046875,5124.8798828125,1844.2900390625,64983.26953125,E,Y,N
08/11/2021 20:45,16513.81640625,2467.22265625,4415.71630859375,1669.22082519531,21277.32421875,10885.765625,5118.96533203125,1842.06945800781,64190.1015625,A6,N,N
08/11/2021 20:45,16831.599609375,2485.28002929688,4291.18017578125,1720.86999511719,21376.5,11216,5118.75,1843.08996582031,64883.26953125,E,Y,N
08/11/2021 20:50,16788.5,2479.61010742188,4293.83984375,1718.90002441406,21338.900390625,11193.099609375,5107.43017578125,1842.65002441406,64762.9296875,E,Y,N
08/11/2021 20:50,16466.306640625,2460.65649414063,4411.02587890625,1663.69506835937,21224.47265625,10848.3193359375,5110.58154296875,1838.78796386719,64023.84765625,A6,N,N
08/11/2021 20:55,16419.546875,2454.27905273438,4406.0048828125,1658.50732421875,21174.11328125,10811.765625,5102.80078125,1835.62890625,63862.6484375,A6,N,N
08/11/2021 20:55,16741.30078125,2469.9599609375,4295.3701171875,1716.61999511719,21287.099609375,11160.400390625,5095.52978515625,1840.93005371094,64607.2109375,E,Y,N
08/11/2021 21:00,16373.5322265625,2448.09008789063,4400.654296875,1653.65759277344,21126.24609375,10776.10546875,5095.62353515625,1832.59228515625,63706.50390625,A6,N,N
08/11/2021 21:00,16685.599609375,2455.94995117188,4298.89990234375,1714.10998535156,21207.30078125,11120.2001953125,5080.93994140625,1837.25,64400.25,E,Y,N
