IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 03:05,13588.900390625,1636.32995605469,3971.75,1314.47998046875,14204.7001953125,6877.77001953125,3376.15991210938,1447.68005371094,46417.76953125,E,Y,N
08/11/2021 03:05,13582.7099609375,1635.57080078125,3967.76611328125,1312.42150878906,14205.6748046875,6887.76708984375,3374.03540039062,1450.05908203125,46416.00390625,A6,N,N
08/11/2021 03:10,13563.9169921875,1632.66271972656,3963.818359375,1310.20422363281,14168.5126953125,6871.6787109375,3366.16357421875,1447.58605957031,46324.546875,A6,N,N
08/11/2021 03:10,13568,1636.51000976562,3971.76000976563,1315.26000976563,14175.900390625,6876.419921875,3369.60009765625,1444.18005371094,46357.6328125,E,Y,N
08/11/2021 03:15,13546.6865234375,1629.91198730469,3960.24926757812,1308.04309082031,14133.7333984375,6856.83447265625,3358.7705078125,1445.00061035156,46239.23046875,A6,N,N
08/11/2021 03:15,13555.2001953125,1635.57995605469,3971.34008789062,1314.81994628906,14144.7001953125,6862.47998046875,3363.419921875,1442.43005371094,46289.96875,E,Y,N
08/11/2021 03:20,13537.7998046875,1633.53002929687,3969.89990234375,1312.84997558594,14117.7998046875,6852.89013671875,3355.65991210938,1439.96997070312,46220.3984375,E,Y,N
08/11/2021 03:20,13531.017578125,1627.31848144531,3957.05859375,1305.93811035156,14101.3359375,6843.2353515625,3351.85620117187,1442.30297851563,46160.0625,A6,N,N
08/11/2021 03:25,13516.9111328125,1624.88232421875,3954.24658203125,1303.88916015625,14071.3212890625,6830.8798828125,3345.42065429687,1439.49279785156,46087.04296875,A6,N,N
08/11/2021 03:25,13518.7998046875,1629.0400390625,3968.18994140625,1311.19995117188,14091.5,6840.6298828125,3347.5,1436.63000488281,46143.484375,E,Y,N
08/11/2021 03:30,13500.400390625,1622.81005859375,3966.84008789062,1310.2099609375,14063.5,6824.39990234375,3339.69995117188,1432.89001464844,46060.75,E,Y,N
08/11/2021 03:30,13504.3662109375,1622.60339355469,3951.81298828125,1301.896484375,14043.6884765625,6819.76953125,3339.4638671875,1436.57043457031,46020.171875,A6,N,N
