IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 04:05,13358.2001953125,1638.22998046875,3947.73999023437,1288.85998535156,13772,6784.39990234375,3281.47998046875,1383.72998046875,45454.640625,E,Y,N
08/11/2021 04:05,13350.994140625,1637.88781738281,3952.484375,1284.77856445312,13774.0302734375,6769.841796875,3281.31787109375,1379.43310546875,45430.765625,A6,N,N
08/11/2021 04:10,13351.810546875,1635.84790039063,3956.44970703125,1282.47546386719,13764.8173828125,6767.11572265625,3279.44604492188,1374.73669433594,45412.69921875,A6,N,N
08/11/2021 04:10,13370.7001953125,1637.47998046875,3947.80004882813,1288.98999023437,13786.2001953125,6787.7998046875,3280.65991210938,1384.06005859375,45483.69140625,E,Y,N
08/11/2021 04:15,13385.7998046875,1642.53002929687,3947,1288.09997558594,13786.7998046875,6784.6298828125,3279.98999023438,1383.32995605469,45498.17578125,E,Y,N
08/11/2021 04:15,13354.30859375,1634.36157226562,3960.11010742188,1280.37060546875,13758.169921875,6765.77734375,3278.05126953125,1370.0810546875,45401.23046875,A6,N,N
08/11/2021 04:20,13358.4912109375,1633.4287109375,3963.46533203125,1278.4638671875,13754.0869140625,6765.8271484375,3277.13330078125,1365.46618652344,45396.359375,A6,N,N
08/11/2021 04:20,13391.5,1649.47998046875,3945.07006835938,1286.09997558594,13784.900390625,6781.52001953125,3277.44995117188,1381.98999023437,45498.0078125,E,Y,N
08/11/2021 04:25,13391.5,1650.9599609375,3942.46997070313,1284.65002441406,13781.400390625,6777.89013671875,3273.86010742187,1380.69995117188,45483.4296875,E,Y,N
08/11/2021 04:25,13364.35546875,1633.04931640625,3966.515625,1276.75524902344,13752.5693359375,6767.2646484375,3276.69213867187,1360.89208984375,45398.09375,A6,N,N
08/11/2021 04:30,13371.9033203125,1633.22351074219,3969.2607421875,1275.24487304687,13753.6171875,6770.09033203125,3276.72802734375,1356.35876464844,45406.42578125,A6,N,N
08/11/2021 04:30,13392.7001953125,1645.13000488281,3940.30004882813,1284.26000976563,13780.099609375,6771.8701171875,3270.67993164062,1379.66003417969,45464.703125,E,Y,N
08/11/2021 04:35,13381.134765625,1633.951171875,3971.70092773437,1273.9326171875,13757.2294921875,6774.3037109375,3277.24072265625,1351.86633300781,45421.36328125,A6,N,N
08/11/2021 04:35,13399.2998046875,1640.2099609375,3938.93994140625,1285.01000976563,13782.5,6770.27001953125,3268.59008789063,1378.68994140625,45463.51171875,E,Y,N
08/11/2021 04:40,13410.7001953125,1641.55004882812,3938.01000976563,1286.25,13784.599609375,6774.16015625,3267.40991210938,1377.55004882813,45480.23046875,E,Y,N
08/11/2021 04:40,13392.0478515625,1635.232421875,3973.8359375,1272.81860351563,13763.4072265625,6779.90478515625,3278.23071289063,1347.41467285156,45442.89453125,A6,N,N
08/11/2021 04:45,13404.64453125,1637.06713867188,3975.66577148437,1271.90270996094,13772.150390625,6786.89404296875,3279.697265625,1343.00378417969,45471.02734375,A6,N,N
08/11/2021 04:45,13422.400390625,1649.66003417969,3937.31005859375,1286.75,13786.099609375,6776.77001953125,3265.82006835937,1376.77001953125,45501.578125,E,Y,N
08/11/2021 04:50,13418.9248046875,1639.45532226562,3977.19067382813,1271.18505859375,13783.4580078125,6795.27099609375,3281.64086914063,1338.63366699219,45505.7578125,A6,N,N
