IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 22:05,16434.73828125,2325.68115234375,4444.14208984375,1596.4501953125,19734.830078125,10309.845703125,4776.15380859375,1702.16418457031,61324.00390625,A6,N,N
08/11/2021 22:05,16412.19921875,2313.39990234375,4453.580078125,1599.06005859375,19712.19921875,10298.7998046875,4774.10986328125,1691.21997070312,61254.56640625,E,Y,N
08/11/2021 22:10,16309,2300.73999023437,4447.06982421875,1589.66003417969,19550.30078125,10230.7001953125,4744.31005859375,1680.91003417969,60852.69140625,E,Y,N
08/11/2021 22:10,16356.638671875,2310.12841796875,4427.79345703125,1586.09484863281,19605.634765625,10239.9501953125,4747.59326171875,1699.83642578125,60973.66796875,A6,N,N
08/11/2021 22:15,16278.9208984375,2294.80297851563,4411.88916015625,1575.94189453125,19477.025390625,10170.12109375,4719.177734375,1697.37255859375,60625.24609375,A6,N,N
08/11/2021 22:15,16219.099609375,2282.06005859375,4442.56005859375,1579.4599609375,19409.80078125,10156.7001953125,4718.6201171875,1668.83996582031,60477.140625,E,Y,N
08/11/2021 22:20,16201.583984375,2279.70458984375,4396.42919921875,1565.99108886719,19348.998046875,10100.359375,4690.90673828125,1694.77258300781,60278.74609375,A6,N,N
08/11/2021 22:20,16139.400390625,2267.05004882812,4440.169921875,1571.59997558594,19279.80078125,10093.2001953125,4694.4599609375,1658.07995605469,60143.76171875,E,Y,N
08/11/2021 22:25,16124.62890625,2264.83349609375,4381.41357421875,1556.24267578125,19221.5546875,10030.6650390625,4662.7802734375,1692.03649902344,59934.15234375,A6,N,N
08/11/2021 22:25,16061.2001953125,2253.42993164063,4437.7099609375,1563.68994140625,19152.900390625,10032.2998046875,4669.919921875,1647.7900390625,59818.9375,E,Y,N
08/11/2021 22:30,16048.0556640625,2250.18969726563,4366.84228515625,1546.69665527344,19094.6953125,9961.037109375,4634.798828125,1689.16430664062,59591.4765625,A6,N,N
08/11/2021 22:30,15978.7001953125,2240.11010742188,4433.02001953125,1555.56005859375,19026.5,9967.650390625,4643.39990234375,1636.82995605469,59481.765625,E,Y,N
08/11/2021 22:35,15892.099609375,2224.669921875,4425.97998046875,1547.97998046875,18902.099609375,9900.91015625,4615.64990234375,1625.39001464844,59134.77734375,E,Y,N
08/11/2021 22:35,15971.8642578125,2235.77294921875,4352.71484375,1537.35278320313,18968.41796875,9891.4765625,4606.9619140625,1686.15600585937,59250.71875,A6,N,N
08/11/2021 22:40,15805.099609375,2207.6201171875,4417.31005859375,1540.48999023438,18778.5,9837.4296875,4587.990234375,1614.42004394531,58788.859375,E,Y,N
08/11/2021 22:40,15896.0537109375,2221.58349609375,4339.03173828125,1528.21142578125,18842.724609375,9821.9833984375,4579.27001953125,1683.01171875,58911.8671875,A6,N,N
08/11/2021 22:45,15820.6240234375,2207.62109375,4325.79296875,1519.27221679687,18717.615234375,9752.556640625,4551.72265625,1679.73120117188,58574.9375,A6,N,N
08/11/2021 22:45,15720.5,2192.31005859375,4408.31005859375,1532.89001464844,18651.80078125,9776.669921875,4561.169921875,1604.28002929687,58447.9375,E,Y,N
08/11/2021 22:50,15745.5771484375,2193.88598632813,4312.99853515625,1510.53540039062,18593.08984375,9683.197265625,4524.3203125,1676.31457519531,58239.91796875,A6,N,N
08/11/2021 22:50,15638.099609375,2177.98999023438,4399.68994140625,1524.93005371094,18521,9714.6796875,4534.2900390625,1594.58996582031,58105.26953125,E,Y,N
08/11/2021 22:55,15670.9111328125,2180.37817382813,4300.64794921875,1502.0009765625,18469.146484375,9613.9052734375,4497.06298828125,1672.76196289063,57906.81640625,A6,N,N
08/11/2021 22:55,15554.5,2162.75,4392.02001953125,1516.72998046875,18387.30078125,9649.0498046875,4506.580078125,1585.31005859375,57754.23828125,E,Y,N
08/11/2021 23:00,15596.626953125,2167.09741210937,4288.74169921875,1493.66870117187,18345.787109375,9544.6796875,4469.9501953125,1669.0732421875,57575.625,A6,N,N
08/11/2021 23:00,15467.900390625,2146.63989257812,4385.14013671875,1508.75,18250.80078125,9580.0302734375,4477.990234375,1576.63000488281,57393.88671875,E,Y,N
08/11/2021 23:05,15522.7236328125,2154.0439453125,4277.27978515625,1485.53894042969,18223.01171875,9475.521484375,4442.98193359375,1665.24829101563,57246.34765625,A6,N,N
08/11/2021 23:05,15378.2998046875,2130.46997070313,4377.39990234375,1501.31005859375,18110.599609375,9507.75,4448.81982421875,1567.82995605469,57022.4765625,E,Y,N
08/11/2021 23:10,15289.2001953125,2113.93994140625,4367.7001953125,1492.84997558594,17969.19921875,9435.7802734375,4420.35009765625,1558.42004394531,56647.4453125,E,Y,N
08/11/2021 23:10,15449.2021484375,2141.21752929688,4266.26220703125,1477.611328125,18100.8203125,9406.4296875,4416.15869140625,1661.28735351563,56918.9921875,A6,N,N
08/11/2021 23:15,15203.5,2100.57006835938,4357.10986328125,1484.01000976563,17832.19921875,9366.9599609375,4393.3701171875,1548.19995117188,56285.921875,E,Y,N
08/11/2021 23:15,15376.0625,2128.61840820313,4255.6884765625,1469.88610839844,17979.2109375,9337.4052734375,4389.47998046875,1657.19030761719,56593.546875,A6,N,N
08/11/2021 23:20,15121.7998046875,2087.169921875,4347.6298828125,1476.30004882813,17704.5,9299.599609375,4367.25,1538.53002929688,55942.78125,E,Y,N
08/11/2021 23:20,15303.3037109375,2116.24633789062,4245.5595703125,1462.36315917969,17858.185546875,9268.4482421875,4362.9462890625,1652.95715332031,56270.0078125,A6,N,N
08/11/2021 23:25,15230.9267578125,2104.1015625,4235.87451171875,1455.04260253906,17737.744140625,9199.5576171875,4336.55712890625,1648.587890625,55948.390625,A6,N,N
08/11/2021 23:25,15041.599609375,2072.65991210938,4339.7998046875,1469.56005859375,17586.400390625,9233.009765625,4340.7998046875,1529.96997070312,55613.80078125,E,Y,N
08/11/2021 23:30,14961,2059.86010742187,4333.259765625,1462.61999511719,17472.80078125,9168.48046875,4314.2900390625,1522.16003417969,55294.46875,E,Y,N
08/11/2021 23:30,15158.931640625,2092.18408203125,4226.63330078125,1447.92431640625,17617.88671875,9130.734375,4310.31298828125,1644.08251953125,55628.6875,A6,N,N
08/11/2021 23:35,15087.3173828125,2080.49365234375,4217.8369140625,1441.00842285156,17498.61328125,9061.978515625,4284.21337890625,1639.44104003906,55310.90625,A6,N,N
08/11/2021 23:35,14881,2050.419921875,4326.89990234375,1455.78002929688,17360.099609375,9107.2099609375,4288.18994140625,1514.53002929688,54984.1328125,E,Y,N
08/11/2021 23:40,15016.0849609375,2069.03051757813,4209.484375,1434.29479980469,17379.921875,8993.2890625,4258.2587890625,1634.66345214844,54995.02734375,A6,N,N
08/11/2021 23:40,14804,2041.67004394531,4319.81982421875,1449.31005859375,17248.19921875,9048.1796875,4262.47021484375,1507.4599609375,54681.109375,E,Y,N
08/11/2021 23:45,14730,2030.21997070312,4311.93994140625,1442.35998535156,17138,8991.759765625,4237.2900390625,1501.25,54382.8203125,E,Y,N
08/11/2021 23:45,14945.2333984375,2057.79443359375,4201.576171875,1427.78344726563,17261.814453125,8924.6669921875,4232.44873046875,1629.74975585938,54681.0703125,A6,N,N
08/11/2021 23:50,14874.7646484375,2046.78564453125,4194.1123046875,1421.47448730469,17144.2890625,8856.1123046875,4206.78369140625,1624.70007324219,54369.02734375,A6,N,N
08/11/2021 23:50,14657.5,2016.31994628906,4304.8798828125,1435.40002441406,17027,8935.1298828125,4211.580078125,1494.5,54082.3125,E,Y,N
08/11/2021 23:55,14804.6767578125,2036.00402832031,4187.0927734375,1415.36779785156,17027.349609375,8787.6240234375,4181.263671875,1619.51416015625,54058.8984375,A6,N,N
08/11/2021 23:55,14584,1999.01000976562,4299.5498046875,1429.06994628906,16915,8877.1201171875,4185.2900390625,1487.28002929687,53776.3203125,E,Y,N
08/12/2021 00:00,14734.9697265625,2025.44970703125,4180.51708984375,1409.46337890625,16910.9921875,8719.203125,4155.8876953125,1614.19226074219,53750.671875,A6,N,N
08/12/2021 00:00,14508.2998046875,1984.31005859375,4295.27978515625,1423.35998535156,16800.599609375,8817.0302734375,4158.169921875,1479.68994140625,53466.73828125,E,Y,N
