IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 23:05,15396.638671875,2055.83569335937,4320.02099609375,1505.15966796875,18224.865234375,9489.1337890625,4393.7392578125,1654.65637207031,57040.05078125,A6,N,N
08/11/2021 23:05,15388.599609375,2053.06005859375,4322.83984375,1504.31994628906,18204.19921875,9488.51953125,4392.259765625,1651.03002929688,57004.828125,E,Y,N
08/11/2021 23:10,15293.599609375,2042.43005371094,4313.97998046875,1496.38000488281,18064.900390625,9418.7998046875,4364.830078125,1642.13000488281,56637.05078125,E,Y,N
08/11/2021 23:10,15318.564453125,2038.27185058594,4309.4423828125,1498.16931152344,18103.904296875,9415.6259765625,4365.5185546875,1649.46948242188,56698.96484375,A6,N,N
08/11/2021 23:15,15241.7548828125,2021.25463867187,4299.09326171875,1491.16625976562,17984.7109375,9343.2373046875,4337.8056640625,1644.48034667969,56363.50390625,A6,N,N
08/11/2021 23:15,15207.7001953125,2027.93994140625,4304.080078125,1487.23999023437,17926.19921875,9349.099609375,4337.47021484375,1631.78002929688,56271.5078125,E,Y,N
08/11/2021 23:20,15124.599609375,2014.31005859375,4294.97021484375,1479.4599609375,17797.19921875,9281.3603515625,4311.2001953125,1622.33996582031,55925.4375,E,Y,N
08/11/2021 23:20,15166.2109375,2004.78369140625,4288.9736328125,1484.15051269531,17867.28515625,9271.9658203125,4310.6005859375,1639.68884277344,56033.66015625,A6,N,N
08/11/2021 23:25,15043.099609375,1999.75,4287.18017578125,1472.7099609375,17677.69921875,9214.3203125,4284.64013671875,1614.0400390625,55593.4375,E,Y,N
08/11/2021 23:25,15091.9326171875,1988.859375,4279.083984375,1477.1220703125,17751.626953125,9201.8115234375,4283.90283203125,1635.09497070313,55709.43359375,A6,N,N
08/11/2021 23:30,15018.919921875,1973.48156738281,4269.423828125,1470.08093261719,17637.734375,9132.775390625,4257.712890625,1630.69885253906,55390.82421875,A6,N,N
08/11/2021 23:30,14961.2998046875,1987.23999023438,4280.4501953125,1465.82995605469,17562.599609375,9149.349609375,4258.009765625,1606.36999511719,55271.14453125,E,Y,N
08/11/2021 23:35,14947.171875,1958.65026855469,4259.9931640625,1463.02697753906,17525.609375,9064.857421875,4232.03076171875,1626.50036621094,55077.84375,A6,N,N
08/11/2021 23:35,14880,1978.08996582031,4273.81005859375,1459.06005859375,17448.69921875,9087.669921875,4231.81005859375,1598.71997070313,54957.85546875,E,Y,N
08/11/2021 23:40,14801.7001953125,1969.35998535156,4266.56005859375,1452.61999511719,17335.900390625,9028.1796875,4206.06005859375,1591.56994628906,54651.94921875,E,Y,N
08/11/2021 23:40,14876.689453125,1944.36535644531,4250.79248046875,1455.96044921875,17415.251953125,8998.0576171875,4206.8564453125,1622.49951171875,54770.4765625,A6,N,N
08/11/2021 23:45,14726.7001953125,1957.60998535156,4258.64013671875,1445.58996582031,17225.19921875,8971.25,4180.8798828125,1585.41003417969,54351.28125,E,Y,N
08/11/2021 23:45,14807.47265625,1930.626953125,4241.82177734375,1448.88122558594,17306.662109375,8932.375,4182.18994140625,1618.69641113281,54468.7265625,A6,N,N
08/11/2021 23:50,14739.5205078125,1917.43505859375,4233.080078125,1441.78918457031,17199.83984375,8867.810546875,4158.03076171875,1615.09094238281,54172.59765625,A6,N,N
08/11/2021 23:50,14653.2998046875,1943.56005859375,4251.5400390625,1438.53002929688,17113.69921875,8914.25,4155.14013671875,1578.88000488281,54048.89453125,E,Y,N
08/11/2021 23:55,14672.8349609375,1904.78979492188,4224.56884765625,1434.6845703125,17094.783203125,8804.36328125,4134.37939453125,1611.68322753906,53882.08984375,A6,N,N
08/11/2021 23:55,14578.7998046875,1926.35998535156,4246.06005859375,1432.06994628906,17000.5,8855.9404296875,4128.7900390625,1572.09997558594,53740.62109375,E,Y,N
08/12/2021 00:00,14501.900390625,1911.84997558594,4241.66015625,1426.2900390625,16884.900390625,8795.5498046875,4101.58984375,1564.94995117187,53428.69140625,E,Y,N
08/12/2021 00:00,14607.4140625,1892.69091796875,4216.28662109375,1427.56713867188,16991.494140625,8742.0341796875,4111.23583984375,1608.47314453125,53597.1953125,A6,N,N
08/12/2021 00:05,14543.2578125,1881.13842773438,4208.234375,1420.43701171875,16889.97265625,8680.8232421875,4088.599609375,1605.46069335937,53317.921875,A6,N,N
08/12/2021 00:05,14424.900390625,1902.19995117188,4236.6298828125,1418.83996582031,16768.5,8734.669921875,4076.48999023437,1557.26000976563,53119.4921875,E,Y,N
08/12/2021 00:10,14480.3681640625,1870.13256835938,4200.41162109375,1413.29418945312,16790.21875,8620.7294921875,4066.47143554688,1602.64599609375,53044.2734375,A6,N,N
08/12/2021 00:10,14350.900390625,1893.85998535156,4230.33984375,1409.98999023438,16653.599609375,8674.1103515625,4053.919921875,1547.09997558594,52813.8203125,E,Y,N
08/12/2021 00:15,14418.7431640625,1859.67321777344,4192.81884765625,1406.13879394531,16692.23046875,8561.75390625,4044.85083007812,1600.02893066406,52776.234375,A6,N,N
08/12/2021 00:15,14280.5,1880.63000488281,4222.68017578125,1401.72998046875,16545.5,8616.3701171875,4032.7900390625,1535.93005371094,52516.12890625,E,Y,N
08/12/2021 00:20,14358.3837890625,1849.76025390625,4185.45556640625,1398.97058105469,16596.01171875,8503.896484375,4023.73803710937,1597.60961914063,52513.82421875,A6,N,N
08/12/2021 00:20,14211.7998046875,1866.08996582031,4214.8798828125,1396.56994628906,16445.80078125,8560.669921875,4010.830078125,1525.7900390625,52232.4296875,E,Y,N
08/12/2021 00:25,14144.400390625,1855.15002441406,4207.91015625,1392.5,16350.599609375,8505.7900390625,3989.03002929688,1517.39001464844,51962.7734375,E,Y,N
08/12/2021 00:25,14299.2900390625,1840.39379882812,4178.322265625,1391.78967285156,16501.55859375,8447.1572265625,4003.1328125,1595.38793945313,52257.02734375,A6,N,N
08/12/2021 00:30,14241.4609375,1831.57397460938,4171.41845703125,1384.59606933594,16408.873046875,8391.53515625,3983.03515625,1593.36389160156,52005.85546875,A6,N,N
08/12/2021 00:30,14079.599609375,1847.08996582031,4202.080078125,1387.97998046875,16258,8451.7099609375,3968.21997070313,1510.2900390625,51704.96875,E,Y,N
08/12/2021 00:35,14184.8974609375,1823.30053710937,4164.744140625,1377.3896484375,16317.9541015625,8337.0302734375,3963.4453125,1591.53759765625,51760.30078125,A6,N,N
08/12/2021 00:35,14016.7001953125,1837.9599609375,4196.490234375,1382.86999511719,16168.900390625,8400.83984375,3948.11010742187,1504.57995605469,51456.44921875,E,Y,N
08/12/2021 00:40,13955.599609375,1828.73999023438,4190.10009765625,1378.18005371094,16083.400390625,8353.76953125,3928.27001953125,1499.88000488281,51217.9375,E,Y,N
08/12/2021 00:40,14129.599609375,1815.57360839844,4158.2998046875,1370.17065429688,16228.8017578125,8283.64453125,3944.36328125,1589.90893554687,51520.36328125,A6,N,N
08/12/2021 00:45,14075.56640625,1808.39318847656,4152.0849609375,1362.93896484375,16141.41796875,8231.3759765625,3925.78881835937,1588.47790527344,51286.04296875,A6,N,N
08/12/2021 00:45,13895.7001953125,1818.10998535156,4182.580078125,1373.56005859375,15996.7001953125,8307.400390625,3908.93994140625,1493.81994628906,50976.81640625,E,Y,N
08/12/2021 00:50,13838,1806.72998046875,4175.06005859375,1368.34997558594,15908.7001953125,8258.25,3890.28002929687,1486.22998046875,50731.6015625,E,Y,N
08/12/2021 00:50,14022.7998046875,1801.75915527344,4146.099609375,1355.69458007813,16055.80078125,8180.22509765625,3907.72192382813,1587.24462890625,51057.3515625,A6,N,N
08/12/2021 00:55,13782.099609375,1796.2099609375,4170.18994140625,1362.83996582031,15820,8208.3798828125,3871.72998046875,1478.90002441406,50490.34765625,E,Y,N
08/12/2021 00:55,13971.2978515625,1795.67175292969,4140.34423828125,1348.43737792969,15971.9501953125,8130.1923828125,3890.16284179688,1586.208984375,50834.265625,A6,N,N
08/12/2021 01:00,13727.7998046875,1789.16003417969,4167.2001953125,1357.68005371094,15731.2001953125,8162.8798828125,3853.31005859375,1473.5400390625,50262.765625,E,Y,N
08/12/2021 01:00,13921.0615234375,1790.130859375,4134.81884765625,1341.16760253906,15889.8671875,8081.27734375,3873.11157226562,1585.37097167969,50616.80859375,A6,N,N
