IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/10/2021 23:05,16139.599609375,2059.06005859375,4274.830078125,1588.35998535156,18072.80078125,8956.259765625,4264.14990234375,1691.81005859375,57046.86328125,E,Y,N
08/10/2021 23:05,16141.7998046875,2060.2529296875,4274.25732421875,1586.12023925781,18094.048828125,8956.2626953125,4276.68310546875,1696.95458984375,57086.37890625,A6,N,N
08/10/2021 23:10,16049.5,2037.51000976563,4266.18994140625,1579.7900390625,17935.400390625,8886.0400390625,4236.22021484375,1684.21997070312,56674.8671875,E,Y,N
08/10/2021 23:10,16057.8310546875,2047.07299804688,4265.35107421875,1577.23583984375,17973.955078125,8886.6201171875,4259.75,1691.63513183594,56759.453125,A6,N,N
08/10/2021 23:15,15964.2001953125,2025.0400390625,4256.2900390625,1570.72998046875,17797.599609375,8818.400390625,4209.14013671875,1673.15002441406,56314.546875,E,Y,N
08/10/2021 23:15,15975.3603515625,2034.12463378906,4256.5009765625,1568.5498046875,17855.619140625,8818.1669921875,4242.7529296875,1686.51843261719,56437.59765625,A6,N,N
08/10/2021 23:20,15894.384765625,2021.40771484375,4247.70751953125,1560.06188964844,17739.03515625,8750.9052734375,4225.6923828125,1681.6044921875,56120.80078125,A6,N,N
08/10/2021 23:20,15883,2011.64001464844,4246.89013671875,1562.75,17670.099609375,8751.8203125,4182.919921875,1663.21997070313,55972.34375,E,Y,N
08/10/2021 23:25,15814.9072265625,2008.92248535156,4238.97021484375,1551.77221679688,17624.20703125,8684.833984375,4208.56884765625,1676.89318847656,55809.08203125,A6,N,N
08/10/2021 23:25,15803,1997.46997070312,4238.56005859375,1555.84997558594,17551.900390625,8686.650390625,4156.39990234375,1654.35998535156,55644.1875,E,Y,N
08/10/2021 23:30,15722.7001953125,1984.84997558594,4231.08984375,1548.94995117187,17437.900390625,8623.58984375,4129.830078125,1646.25,55325.1640625,E,Y,N
08/10/2021 23:30,15736.9248046875,1996.66870117188,4230.2900390625,1543.68090820312,17511.1328125,8619.953125,4191.38134765625,1672.38464355469,55502.4140625,A6,N,N
08/10/2021 23:35,15660.4404296875,1984.646484375,4221.66650390625,1535.78784179688,17399.8125,8556.26171875,4174.130859375,1668.07885742187,55200.8203125,A6,N,N
08/10/2021 23:35,15643,1975.01000976563,4223.919921875,1542.2099609375,17324.900390625,8564,4103.740234375,1638.55004882812,55015.33203125,E,Y,N
08/10/2021 23:40,15566.2001953125,1965.55004882813,4216.41015625,1535.7099609375,17213.5,8506.6904296875,4078.19995117188,1631.56005859375,54713.8203125,E,Y,N
08/10/2021 23:40,15585.4521484375,1972.85595703125,4213.09912109375,1528.09289550781,17290.248046875,8493.76171875,4156.81640625,1663.97583007812,54904.3046875,A6,N,N
08/10/2021 23:45,15511.9609375,1961.296875,4204.5888671875,1520.59631347656,17182.4375,8432.4521484375,4139.43896484375,1660.07543945313,54612.84765625,A6,N,N
08/10/2021 23:45,15492.5,1953.30004882812,4208.3701171875,1528.57995605469,17104.5,8451.8203125,4053.22998046875,1625.31994628906,54417.62109375,E,Y,N
08/10/2021 23:50,15420.2998046875,1939.53002929688,4201.08984375,1521.43994140625,16994.599609375,8395.8798828125,4027.7099609375,1618.32995605469,54118.87890625,E,Y,N
08/10/2021 23:50,15439.9658203125,1949.96936035156,4196.134765625,1513.29797363281,17076.380859375,8372.3330078125,4121.998046875,1656.37780761719,54326.45703125,A6,N,N
08/10/2021 23:55,15347.099609375,1922.82995605469,4195.5,1514.97998046875,16882.80078125,8338.7197265625,4001.56005859375,1610.80004882812,53814.2890625,E,Y,N
08/10/2021 23:55,15369.4677734375,1938.87341308594,4187.7373046875,1506.19787597656,16972.078125,8313.4033203125,4104.49365234375,1652.88293457031,54045.12890625,A6,N,N
08/11/2021 00:00,15271.7998046875,1907.86999511719,4190.9501953125,1509.11999511719,16768.900390625,8279.7001953125,3974.46997070313,1602.91003417969,53505.71875,E,Y,N
08/11/2021 00:00,15300.4658203125,1928.00915527344,4179.396484375,1499.2958984375,16869.53125,8255.6650390625,4086.92553710938,1649.5908203125,53768.87890625,A6,N,N
08/11/2021 00:05,15232.9609375,1917.37634277344,4171.1123046875,1492.59228515625,16768.73828125,8199.1171875,4069.29418945313,1646.50146484375,53497.69140625,A6,N,N
08/11/2021 00:05,15196.5,1897.7099609375,4185.83984375,1501.58996582031,16654.099609375,8220.759765625,3949.42993164062,1594.43994140625,53200.37109375,E,Y,N
08/11/2021 00:10,15124.5,1888.72998046875,4179.77001953125,1492.76000976563,16541,8161.509765625,3926.90991210938,1583.57995605469,52898.75390625,E,Y,N
08/11/2021 00:10,15166.953125,1906.97509765625,4162.884765625,1486.0869140625,16669.69921875,8143.75927734375,4051.59912109375,1643.61474609375,53231.56640625,A6,N,N
08/11/2021 00:15,15055.900390625,1874.58996582031,4172.81982421875,1484.55004882812,16434.30078125,8104.52001953125,3905.830078125,1571.78002929688,52604.296875,E,Y,N
08/11/2021 00:15,15102.44140625,1896.80541992188,4154.7138671875,1479.77990722656,16572.416015625,8089.591796875,4033.8408203125,1640.93078613281,52970.51953125,A6,N,N
08/11/2021 00:20,15039.42578125,1886.86730957031,4146.59912109375,1473.67102050781,16476.88671875,8036.61474609375,4016.01904296875,1638.44958496094,52714.53515625,A6,N,N
08/11/2021 00:20,14989.400390625,1858.93994140625,4165.759765625,1479.39001464844,16336.2998046875,8049.31005859375,3883.8701171875,1561.17004394531,52324.140625,E,Y,N
08/11/2021 00:25,14924.400390625,1847.13000488281,4159.3798828125,1475.28002929688,16243,7995.240234375,3862.11010742187,1552.34997558594,52058.890625,E,Y,N
08/11/2021 00:25,14977.908203125,1877.16076660156,4138.54150390625,1467.76037597656,16383.111328125,7984.82861328125,3998.1337890625,1636.17102050781,52463.61328125,A6,N,N
08/11/2021 00:30,14917.88671875,1867.68579101563,4130.5400390625,1462.04797363281,16291.0908203125,7934.232421875,3980.18530273438,1634.09533691406,52217.76171875,A6,N,N
08/11/2021 00:30,14861.7001953125,1838.21997070313,4153.9501953125,1470.72998046875,16152.5,7941.33984375,3841.38989257813,1545.0400390625,51804.87109375,E,Y,N
08/11/2021 00:35,14859.361328125,1858.4423828125,4122.59521484375,1456.53393554688,16200.8251953125,7884.82666015625,3962.17309570313,1632.22229003906,51976.98046875,A6,N,N
08/11/2021 00:35,14800.7998046875,1828.64001464844,4148.669921875,1465.63000488281,16065.400390625,7889.89013671875,3821.32006835937,1539.44995117188,51559.80078125,E,Y,N
08/11/2021 00:40,14802.3330078125,1849.43041992187,4114.70703125,1451.21801757812,16112.3134765625,7836.61181640625,3944.09741210938,1630.55200195313,51741.265625,A6,N,N
08/11/2021 00:40,14741.599609375,1819.48999023437,4142.5498046875,1460.96997070313,15981.5,7842.919921875,3801.46997070312,1535.13000488281,51325.62890625,E,Y,N
08/11/2021 00:45,14683.599609375,1809.33996582031,4135.43017578125,1456.25,15895.7001953125,7798.27978515625,3782.19995117188,1529.34997558594,51090.15234375,E,Y,N
08/11/2021 00:45,14746.8017578125,1840.65014648437,4106.87548828125,1446.10046386719,16025.556640625,7789.5869140625,3925.95849609375,1629.08447265625,51510.61328125,A6,N,N
08/11/2021 00:50,14627.5,1798.09997558594,4128.47998046875,1450.75,15808.5,7750.97998046875,3763.669921875,1521.91003417969,50849.88671875,E,Y,N
