IntervalEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
08/11/2021 15:05,19933.19921875,2842.01000976562,4303.02978515625,1965.46997070313,23148,11535.7001953125,5640.8701171875,2054.90991210938,71423.1875,E,Y,N
08/11/2021 15:05,19914.62109375,2830.78002929688,4308.42529296875,1963.94116210937,23149.109375,11505.552734375,5639.22216796875,2059.38598632812,71371.03125,A6,N,N
08/11/2021 15:10,19913.267578125,2824.68383789063,4309.06982421875,1968.53881835938,23196.24609375,11506.552734375,5641.82421875,2064.15454101563,71424.34375,A6,N,N
08/11/2021 15:10,19941.900390625,2853.669921875,4303.1201171875,1965.89001464844,23180.19921875,11559.7998046875,5646.02978515625,2060.19995117188,71510.8125,E,Y,N
08/11/2021 15:15,19910.87109375,2818.79321289063,4309.787109375,1972.86145019531,23241.060546875,11507.9892578125,5644.11376953125,2068.74536132812,71474.21875,A6,N,N
08/11/2021 15:15,19962.599609375,2860.57006835937,4302.6201171875,1968.98999023438,23230.80078125,11587.900390625,5652.22021484375,2064.89990234375,71630.59375,E,Y,N
08/11/2021 15:20,19907.427734375,2813.10864257813,4310.5771484375,1976.90893554688,23283.556640625,11509.8623046875,5646.091796875,2073.158203125,71520.6875,A6,N,N
08/11/2021 15:20,19981.400390625,2862.36010742188,4303.33984375,1970.07995605469,23282.599609375,11618.2001953125,5658.25,2069.8798828125,71746.1171875,E,Y,N
08/11/2021 15:25,19996.400390625,2861.07006835938,4305.93017578125,1971.81994628906,23332.400390625,11649.2001953125,5662.919921875,2073.669921875,71853.4140625,E,Y,N
08/11/2021 15:25,19902.94140625,2807.62963867188,4311.43994140625,1980.68151855469,23323.732421875,11512.1728515625,5647.75732421875,2077.3935546875,71563.7421875,A6,N,N
08/11/2021 15:30,20007.5,2860.2099609375,4309.39990234375,1974.51000976563,23375.30078125,11674,5666.919921875,2076.26000976563,71944.1015625,E,Y,N
08/11/2021 15:30,19897.41015625,2802.3564453125,4312.37548828125,1984.17895507813,23361.5859375,11514.919921875,5649.111328125,2081.45092773437,71603.390625,A6,N,N
08/11/2021 15:35,19890.83203125,2797.2890625,4313.38330078125,1987.4013671875,23397.12109375,11518.103515625,5650.15283203125,2085.33081054688,71639.6171875,A6,N,N
08/11/2021 15:35,20017.400390625,2861.26000976563,4313.3798828125,1977.69995117187,23410.099609375,11690.099609375,5671,2077.64990234375,72018.5859375,E,Y,N
08/11/2021 15:40,20026.19921875,2860.88989257813,4317.259765625,1980.7099609375,23443.19921875,11702.2001953125,5675.25,2078.27001953125,72083.9765625,E,Y,N
08/11/2021 15:40,19883.2109375,2792.42724609375,4314.46435546875,1990.34875488281,23430.3359375,11521.7236328125,5650.88232421875,2089.03271484375,71672.421875,A6,N,N
08/11/2021 15:45,19874.544921875,2787.77124023438,4315.61767578125,1993.02111816406,23461.23046875,11525.78125,5651.2998046875,2092.55688476563,71701.8203125,A6,N,N
08/11/2021 15:45,20033.69921875,2860.47998046875,4319.77978515625,1982.51000976563,23481.400390625,11715.7001953125,5679.35986328125,2079.48999023438,72152.421875,E,Y,N
08/11/2021 15:50,20040.900390625,2861.4599609375,4320.35986328125,1984,23525,11731.599609375,5683.18994140625,2083.02001953125,72229.53125,E,Y,N
08/11/2021 15:50,19864.833984375,2783.3212890625,4316.84375,1995.41845703125,23489.802734375,11530.275390625,5651.4052734375,2095.9033203125,71727.8046875,A6,N,N
08/11/2021 15:55,20047.80078125,2864.90991210938,4320.25,1985.77001953125,23565.900390625,11748.2001953125,5686.35986328125,2087.65991210938,72306.8515625,E,Y,N
08/11/2021 15:55,19854.076171875,2779.07666015625,4318.142578125,1997.54064941406,23516.056640625,11535.20703125,5651.19873046875,2099.07202148438,71750.3671875,A6,N,N
08/11/2021 16:00,19842.275390625,2775.0380859375,4319.51416015625,1999.38793945313,23539.990234375,11540.5751953125,5650.68017578125,2102.06274414063,71769.5234375,A6,N,N
08/11/2021 16:00,20048.80078125,2868.14990234375,4320.7998046875,1987.06005859375,23597,11763.7001953125,5686.75,2091.07006835937,72363.3359375,E,Y,N
08/11/2021 16:05,20040.30078125,2868.65991210937,4321.22021484375,1987.10998535156,23617.599609375,11778.2001953125,5684.60009765625,2092.30004882813,72389.984375,E,Y,N
08/11/2021 16:05,19829.4296875,2771.20532226563,4320.95849609375,2000.96008300781,23561.603515625,11546.3798828125,5649.849609375,2104.8759765625,71785.2578125,A6,N,N
08/11/2021 16:10,20028,2867.53002929687,4320.93994140625,1987.7900390625,23636.30078125,11795.7998046875,5683.16015625,2093.31005859375,72412.828125,E,Y,N
08/11/2021 16:10,19815.5390625,2767.578125,4322.4755859375,2002.25720214844,23580.896484375,11552.62109375,5648.70703125,2107.51123046875,71797.5859375,A6,N,N
08/11/2021 16:15,19800.603515625,2764.15673828125,4324.06494140625,2003.279296875,23597.87109375,11559.2998046875,5647.251953125,2109.96899414063,71806.5,A6,N,N
08/11/2021 16:15,20021.400390625,2866.46997070313,4319.47021484375,1990.03002929688,23662.19921875,11817.2998046875,5684.52001953125,2095.76000976563,72457.1484375,E,Y,N
08/11/2021 16:20,19784.623046875,2760.94116210938,4325.7275390625,2004.0263671875,23612.5234375,11566.4150390625,5645.4853515625,2112.24877929688,71811.9921875,A6,N,N
08/11/2021 16:20,20021.30078125,2866.13989257812,4317.080078125,1992.52001953125,23693.80078125,11840.2001953125,5686.72021484375,2099.13989257813,72516.90625,E,Y,N
